Order_ID,Date,Customer,Region,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit
ORD-1822,2023-08-16,Customer_6,North,Technology,Monitor,9,22.22,0.15,169.98,36.12
ORD-1823,2023-09-26,Customer_31,West,Technology,Keyboard,5,390.01,0.05,1852.55,439.98
ORD-1824,2023-01-19,Customer_14,East,Office Supplies,Notebook,8,199.92,0.3,1119.55,156.74
ORD-1825,2023-12-18,Customer_3,East,Technology,Keyboard,10,437.22,0.1,3934.98,885.37
ORD-1826,2023-12-04,Customer_34,South,Technology,Laptop,5,21.02,0.3,73.57,12.87
ORD-1827,2023-04-13,Customer_21,North,Office Supplies,Notebook,4,150.42,0.2,481.34,77.01
ORD-1828,2023-03-18,Customer_18,North,Furniture,Chair,3,144.08,0.0,432.24,64.84
ORD-1829,2023-10-09,Customer_23,East,Technology,Printer,6,142.82,0.25,642.69,120.5
ORD-1830,2023-02-06,Customer_11,North,Office Supplies,Notebook,5,310.5,0.1,1397.25,251.5
ORD-1831,2023-08-30,Customer_2,South,Technology,Monitor,1,61.9,0.0,61.9,15.47
ORD-1832,2023-12-27,Customer_12,East,Furniture,Cabinet,10,446.73,0.25,3350.48,376.93
ORD-1833,2023-06-20,Customer_20,South,Office Supplies,Stapler,4,359.32,0.25,1077.96,161.69
ORD-1834,2023-02-17,Customer_9,East,Furniture,Sofa,8,57.66,0.1,415.15,56.05
ORD-1835,2023-03-15,Customer_15,South,Furniture,Desk,10,136.45,0.1,1228.05,165.79
ORD-1836,2023-08-21,Customer_21,South,Technology,Keyboard,8,24.83,0.15,168.84,35.88
ORD-1837,2023-03-29,Customer_30,East,Furniture,Cabinet,5,386.29,0.2,1545.16,185.42
ORD-1838,2023-02-24,Customer_26,West,Office Supplies,Pen Set,6,282.51,0.0,1695.06,339.01
ORD-1839,2023-10-30,Customer_26,North,Office Supplies,Paper,7,126.9,0.05,843.88,160.34
ORD-1840,2023-06-24,Customer_5,West,Furniture,Cabinet,4,408.82,0.2,1308.22,156.99
ORD-1841,2023-10-06,Customer_22,South,Furniture,Sofa,4,94.81,0.25,284.43,32.0
ORD-1842,2023-02-28,Customer_32,East,Office Supplies,Binder,10,302.08,0.1,2718.72,489.37
ORD-1843,2023-07-27,Customer_20,East,Furniture,Desk,2,303.15,0.25,454.72,51.16
ORD-1844,2023-12-05,Customer_42,South,Furniture,Cabinet,1,54.36,0.3,38.05,4.0
ORD-1845,2023-03-17,Customer_49,West,Office Supplies,Pen Set,3,231.96,0.1,626.29,112.73
ORD-1846,2023-04-11,Customer_29,South,Office Supplies,Binder,4,343.94,0.1,1238.18,222.87
ORD-1847,2023-06-26,Customer_28,North,Office Supplies,Stapler,2,295.54,0.2,472.86,75.66
ORD-1848,2023-07-09,Customer_4,South,Technology,Keyboard,9,484.27,0.0,4358.43,1089.61
ORD-1849,2023-05-01,Customer_2,North,Technology,Keyboard,7,354.09,0.15,2106.84,447.7
ORD-1850,2023-07-15,Customer_26,North,Office Supplies,Paper,7,277.11,0.25,1454.83,218.22
ORD-1851,2023-10-12,Customer_13,West,Furniture,Desk,7,423.23,0.1,2666.35,359.96
ORD-1852,2023-03-06,Customer_43,South,Technology,Keyboard,3,15.69,0.25,35.3,6.62
ORD-1853,2023-08-12,Customer_43,East,Technology,Mouse,3,51.49,0.25,115.85,21.72
ORD-1854,2023-11-16,Customer_28,South,Furniture,Sofa,3,232.65,0.15,593.26,75.64
ORD-1855,2023-04-06,Customer_15,South,Furniture,Bookshelf,7,306.24,0.2,1714.94,205.79
ORD-1856,2023-09-14,Customer_46,South,Office Supplies,Notebook,5,211.31,0.2,845.24,135.24
ORD-1857,2023-09-05,Customer_37,North,Technology,Laptop,6,65.45,0.15,333.8,70.93
ORD-1858,2023-05-24,Customer_49,East,Technology,Printer,8,263.31,0.2,1685.18,337.04
ORD-1859,2023-12-06,Customer_41,East,Technology,Mouse,2,345.2,0.2,552.32,110.46
ORD-1860,2023-10-01,Customer_22,North,Office Supplies,Pen Set,1,239.75,0.2,191.8,30.69
ORD-1861,2023-06-30,Customer_27,South,Office Supplies,Stapler,5,151.71,0.0,758.55,151.71
ORD-1862,2023-02-01,Customer_17,North,Office Supplies,Binder,8,293.29,0.2,1877.06,300.33
ORD-1863,2023-11-16,Customer_48,East,Office Supplies,Stapler,1,150.54,0.0,150.54,30.11
ORD-1864,2023-05-10,Customer_18,West,Office Supplies,Pen Set,3,311.74,0.1,841.7,151.51
ORD-1865,2023-03-31,Customer_39,North,Technology,Laptop,10,372.09,0.25,2790.67,523.25
ORD-1866,2023-12-25,Customer_17,South,Furniture,Desk,4,247.61,0.3,693.31,72.8
ORD-1867,2023-11-01,Customer_10,East,Furniture,Chair,3,420.43,0.3,882.9,92.7
ORD-1868,2023-08-14,Customer_43,South,Furniture,Desk,3,113.32,0.25,254.97,28.68
ORD-1869,2023-03-01,Customer_49,North,Technology,Keyboard,1,92.12,0.15,78.3,16.64
ORD-1870,2023-09-30,Customer_48,South,Furniture,Cabinet,4,196.1,0.25,588.3,66.18
ORD-1871,2023-09-29,Customer_10,South,Furniture,Bookshelf,7,15.81,0.3,77.47,8.13
ORD-1872,2023-12-16,Customer_34,South,Furniture,Bookshelf,1,57.71,0.2,46.17,5.54
ORD-1873,2023-05-20,Customer_42,North,Furniture,Sofa,6,142.46,0.3,598.33,62.82
ORD-1874,2023-08-25,Customer_26,East,Furniture,Sofa,4,369.81,0.2,1183.39,142.01
ORD-1875,2023-12-20,Customer_44,West,Office Supplies,Stapler,3,163.5,0.0,490.5,98.1
ORD-1876,2023-02-20,Customer_27,East,Technology,Laptop,9,60.91,0.15,465.96,99.02
ORD-1877,2023-04-09,Customer_17,North,Technology,Keyboard,1,21.61,0.0,21.61,5.4
ORD-1878,2023-11-23,Customer_39,East,Office Supplies,Notebook,2,356.96,0.0,713.92,142.78
ORD-1879,2023-12-03,Customer_25,East,Office Supplies,Notebook,10,403.57,0.05,3833.91,728.44
ORD-1880,2023-05-31,Customer_17,East,Office Supplies,Notebook,8,333.63,0.0,2669.04,533.81
ORD-1881,2023-12-08,Customer_45,South,Furniture,Cabinet,6,136.09,0.3,571.58,60.02
ORD-1882,2023-07-18,Customer_25,East,Furniture,Chair,6,498.02,0.1,2689.31,363.06
ORD-1883,2023-09-09,Customer_5,North,Technology,Mouse,4,309.05,0.05,1174.39,278.92
ORD-1884,2023-08-09,Customer_35,South,Technology,Monitor,4,310.84,0.0,1243.36,310.84
ORD-1885,2023-01-18,Customer_7,South,Office Supplies,Stapler,2,44.5,0.25,66.75,10.01
ORD-1886,2023-03-18,Customer_32,North,Furniture,Chair,1,467.12,0.25,350.34,39.41
ORD-1887,2023-06-18,Customer_45,South,Furniture,Desk,7,291.57,0.2,1632.79,195.93
ORD-1888,2023-02-05,Customer_26,South,Furniture,Cabinet,9,120.66,0.15,923.05,117.69
ORD-1889,2023-07-03,Customer_35,South,Technology,Printer,6,344.1,0.15,1754.91,372.92
ORD-1890,2023-10-01,Customer_24,East,Office Supplies,Pen Set,6,49.42,0.15,252.04,42.85
ORD-1891,2023-10-11,Customer_12,North,Office Supplies,Notebook,1,484.08,0.25,363.06,54.46
ORD-1892,2023-11-19,Customer_7,West,Furniture,Cabinet,6,248.39,0.25,1117.75,125.75
ORD-1893,2023-01-19,Customer_9,South,Office Supplies,Notebook,4,22.43,0.2,71.78,11.48
ORD-1894,2023-10-04,Customer_5,West,Furniture,Cabinet,5,254.85,0.3,891.97,93.66
ORD-1895,2023-01-29,Customer_22,South,Technology,Laptop,6,396.01,0.0,2376.06,594.01
ORD-1896,2023-12-08,Customer_42,South,Technology,Monitor,9,234.6,0.25,1583.55,296.92
ORD-1897,2023-02-06,Customer_15,West,Office Supplies,Binder,1,370.38,0.15,314.82,53.52
ORD-1898,2023-05-05,Customer_3,East,Furniture,Sofa,3,17.04,0.25,38.34,4.31
ORD-1899,2023-11-09,Customer_30,East,Furniture,Chair,3,419.32,0.0,1257.96,188.69
ORD-1900,2023-11-12,Customer_39,East,Technology,Mouse,4,40.92,0.05,155.5,36.93
ORD-1901,2023-03-03,Customer_21,South,Furniture,Cabinet,10,277.48,0.1,2497.32,337.14
ORD-1902,2023-06-21,Customer_12,West,Technology,Printer,2,69.17,0.05,131.42,31.21
ORD-1903,2023-03-26,Customer_36,South,Technology,Keyboard,8,129.39,0.2,828.1,165.62
ORD-1904,2023-11-10,Customer_41,East,Technology,Laptop,7,391.05,0.0,2737.35,684.34
ORD-1905,2023-04-02,Customer_1,South,Technology,Laptop,2,356.3,0.2,570.08,114.02
ORD-1906,2023-03-06,Customer_45,North,Furniture,Cabinet,4,80.11,0.1,288.4,38.93
ORD-1907,2023-11-09,Customer_12,South,Furniture,Desk,1,302.17,0.25,226.63,25.5
ORD-1908,2023-06-04,Customer_41,South,Office Supplies,Pen Set,6,215.21,0.2,1033.01,165.28
ORD-1909,2023-02-18,Customer_34,West,Technology,Laptop,10,187.33,0.3,1311.31,229.48
ORD-1910,2023-01-28,Customer_18,West,Furniture,Desk,4,65.21,0.05,247.8,35.31
ORD-1911,2023-12-10,Customer_11,South,Furniture,Desk,1,36.47,0.1,32.82,4.43
ORD-1912,2023-06-21,Customer_17,North,Technology,Mouse,10,404.53,0.3,2831.71,495.55
ORD-1913,2023-01-27,Customer_48,South,Technology,Laptop,9,96.18,0.3,605.93,106.04
ORD-1914,2023-02-06,Customer_8,East,Furniture,Sofa,4,363.49,0.2,1163.17,139.58
ORD-1915,2023-12-13,Customer_48,North,Furniture,Desk,6,122.73,0.0,736.38,110.46
ORD-1916,2023-07-31,Customer_16,North,Technology,Laptop,4,194.01,0.05,737.24,175.09
ORD-1917,2023-01-28,Customer_32,East,Furniture,Sofa,7,81.02,0.2,453.71,54.45
ORD-1918,2023-03-11,Customer_24,South,Technology,Mouse,8,362.71,0.25,2176.26,408.05
ORD-1919,2023-03-07,Customer_22,North,Furniture,Desk,1,349.18,0.0,349.18,52.38
ORD-1920,2023-08-23,Customer_30,North,Technology,Laptop,7,93.89,0.1,591.51,133.09
ORD-1921,2023-11-23,Customer_11,West,Furniture,Sofa,10,453.73,0.2,3629.84,435.58
ORD-1922,2023-09-08,Customer_34,West,Technology,Mouse,4,299.87,0.3,839.64,146.94
ORD-1923,2023-08-08,Customer_47,South,Furniture,Chair,4,131.44,0.15,446.9,56.98
ORD-1924,2023-01-03,Customer_37,West,Office Supplies,Notebook,7,490.29,0.0,3432.03,686.41
ORD-1925,2023-08-06,Customer_3,South,Office Supplies,Binder,9,203.22,0.3,1280.29,179.24
ORD-1926,2023-02-12,Customer_16,East,Furniture,Cabinet,9,379.01,0.25,2558.32,287.81
ORD-1927,2023-06-01,Customer_23,South,Technology,Monitor,4,327.34,0.0,1309.36,327.34
ORD-1928,2023-12-27,Customer_11,East,Furniture,Bookshelf,8,430.38,0.25,2582.28,290.51
ORD-1929,2023-03-12,Customer_50,East,Furniture,Cabinet,7,100.62,0.3,493.04,51.77
ORD-1930,2023-11-21,Customer_46,North,Office Supplies,Paper,1,431.59,0.0,431.59,86.32
ORD-1931,2023-01-17,Customer_34,South,Office Supplies,Stapler,5,218.69,0.1,984.11,177.14
ORD-1932,2023-06-21,Customer_40,West,Office Supplies,Pen Set,1,262.22,0.25,196.67,29.5
ORD-1933,2023-07-07,Customer_25,North,Technology,Laptop,8,313.38,0.1,2256.34,507.68
ORD-1934,2023-02-04,Customer_46,North,Technology,Printer,9,357.58,0.05,3057.31,726.11
ORD-1935,2023-02-28,Customer_35,West,Furniture,Desk,8,371.32,0.3,2079.39,218.34
ORD-1936,2023-06-30,Customer_21,West,Office Supplies,Notebook,5,256.75,0.15,1091.19,185.5
ORD-1937,2023-06-26,Customer_24,North,Technology,Laptop,8,248.25,0.2,1588.8,317.76
ORD-1938,2023-09-30,Customer_44,East,Furniture,Sofa,5,231.47,0.1,1041.62,140.62
ORD-1939,2023-02-11,Customer_6,East,Technology,Mouse,7,449.99,0.1,2834.94,637.86
ORD-1940,2023-02-27,Customer_18,East,Technology,Monitor,3,253.2,0.3,531.72,93.05
ORD-1941,2023-08-02,Customer_19,West,Office Supplies,Pen Set,9,466.54,0.15,3569.03,606.74
ORD-1942,2023-11-27,Customer_48,North,Furniture,Cabinet,1,152.84,0.0,152.84,22.93
ORD-1943,2023-06-21,Customer_42,East,Technology,Printer,7,293.57,0.25,1541.24,288.98
ORD-1944,2023-12-23,Customer_43,North,Furniture,Sofa,9,422.53,0.15,3232.35,412.12
ORD-1945,2023-06-06,Customer_9,South,Furniture,Sofa,3,396.74,0.05,1130.71,161.13
ORD-1946,2023-01-25,Customer_50,South,Furniture,Bookshelf,3,183.03,0.15,466.73,59.51
ORD-1947,2023-10-02,Customer_46,West,Office Supplies,Notebook,5,99.32,0.05,471.77,89.64
ORD-1948,2023-01-22,Customer_8,West,Technology,Monitor,6,291.52,0.15,1486.75,315.93
ORD-1949,2023-10-15,Customer_14,North,Furniture,Desk,1,336.12,0.1,302.51,40.84
ORD-1950,2023-03-25,Customer_35,West,Furniture,Cabinet,9,157.76,0.0,1419.84,212.98
ORD-1951,2023-06-13,Customer_30,South,Furniture,Desk,3,12.1,0.25,27.22,3.06
ORD-1952,2023-05-29,Customer_31,North,Office Supplies,Stapler,10,336.77,0.3,2357.39,330.03
ORD-1953,2023-09-03,Customer_47,South,Furniture,Chair,1,78.32,0.2,62.66,7.52
ORD-1954,2023-11-13,Customer_26,East,Furniture,Chair,4,228.53,0.0,914.12,137.12
ORD-1955,2023-04-10,Customer_42,North,Technology,Printer,10,267.95,0.3,1875.65,328.24
ORD-1956,2023-10-03,Customer_6,North,Technology,Laptop,8,341.76,0.0,2734.08,683.52
ORD-1957,2023-11-05,Customer_21,South,Technology,Mouse,10,260.66,0.0,2606.6,651.65
ORD-1958,2023-08-07,Customer_46,North,Furniture,Desk,6,199.2,0.0,1195.2,179.28
ORD-1959,2023-08-17,Customer_20,North,Furniture,Bookshelf,9,52.92,0.25,357.21,40.19
ORD-1960,2023-05-28,Customer_29,South,Office Supplies,Paper,3,404.78,0.15,1032.19,175.47
ORD-1961,2023-02-14,Customer_39,South,Technology,Printer,3,111.81,0.15,285.12,60.59
ORD-1962,2023-07-12,Customer_49,North,Technology,Printer,2,13.24,0.25,19.86,3.72
ORD-1963,2023-08-25,Customer_36,North,Furniture,Desk,10,380.07,0.05,3610.66,514.52
ORD-1964,2023-10-11,Customer_19,West,Technology,Mouse,8,30.69,0.3,171.86,30.08
ORD-1965,2023-10-14,Customer_32,North,Office Supplies,Stapler,8,120.01,0.3,672.06,94.09
ORD-1966,2023-11-24,Customer_20,East,Technology,Keyboard,8,70.85,0.25,425.1,79.71
ORD-1967,2023-12-19,Customer_32,North,Furniture,Desk,4,23.94,0.3,67.03,7.04
ORD-1968,2023-07-05,Customer_39,North,Furniture,Chair,10,245.44,0.15,2086.24,266.0
ORD-1969,2023-03-03,Customer_45,North,Office Supplies,Paper,6,261.14,0.2,1253.47,200.56
ORD-1970,2023-01-30,Customer_38,East,Furniture,Desk,3,166.64,0.25,374.94,42.18
ORD-1971,2023-05-20,Customer_4,West,Furniture,Desk,6,215.56,0.1,1164.02,157.14
ORD-1972,2023-11-24,Customer_34,East,Furniture,Bookshelf,2,261.79,0.3,366.51,38.48
ORD-1973,2023-03-27,Customer_49,West,Technology,Printer,9,168.08,0.1,1361.45,306.33
ORD-1974,2023-10-01,Customer_7,North,Furniture,Bookshelf,10,182.3,0.05,1731.85,246.79
ORD-1975,2023-07-10,Customer_19,East,Technology,Printer,8,211.88,0.05,1610.29,382.44
ORD-1976,2023-04-24,Customer_33,East,Technology,Monitor,4,399.6,0.2,1278.72,255.74
ORD-1977,2023-03-01,Customer_5,East,Furniture,Cabinet,3,462.47,0.15,1179.3,150.36
ORD-1978,2023-08-15,Customer_9,North,Furniture,Bookshelf,10,266.33,0.1,2396.97,323.59
ORD-1979,2023-03-02,Customer_2,West,Office Supplies,Stapler,4,73.07,0.25,219.21,32.88
ORD-1980,2023-03-06,Customer_20,West,Office Supplies,Notebook,4,73.81,0.0,295.24,59.05
ORD-1981,2023-01-10,Customer_5,South,Office Supplies,Pen Set,8,381.09,0.0,3048.72,609.74
ORD-1982,2023-09-20,Customer_43,West,Technology,Laptop,10,39.04,0.0,390.4,97.6
ORD-1983,2023-12-08,Customer_20,North,Technology,Laptop,1,379.73,0.3,265.81,46.52
ORD-1984,2023-04-13,Customer_38,East,Office Supplies,Notebook,3,338.59,0.0,1015.77,203.15
ORD-1985,2023-06-28,Customer_38,East,Technology,Keyboard,6,88.67,0.2,425.62,85.12
ORD-1986,2023-02-20,Customer_5,West,Office Supplies,Binder,10,383.99,0.2,3071.92,491.51
ORD-1987,2023-03-29,Customer_19,West,Office Supplies,Notebook,9,12.12,0.25,81.81,12.27
ORD-1988,2023-09-01,Customer_46,East,Technology,Printer,6,352.09,0.05,2006.91,476.64
ORD-1989,2023-07-01,Customer_12,South,Office Supplies,Pen Set,7,217.81,0.2,1219.74,195.16
ORD-1990,2023-06-10,Customer_49,West,Furniture,Chair,2,238.29,0.2,381.26,45.75
ORD-1991,2023-05-28,Customer_46,West,Furniture,Bookshelf,9,363.85,0.0,3274.65,491.2
ORD-1992,2023-05-26,Customer_25,North,Furniture,Chair,8,304.19,0.1,2190.17,295.67
ORD-1993,2023-05-29,Customer_27,South,Technology,Printer,7,102.5,0.0,717.5,179.38
ORD-1994,2023-01-07,Customer_12,South,Office Supplies,Stapler,8,339.33,0.15,2307.44,392.26
ORD-1995,2023-03-15,Customer_8,South,Office Supplies,Pen Set,7,206.31,0.2,1155.34,184.85
ORD-1996,2023-07-06,Customer_5,East,Office Supplies,Notebook,4,175.93,0.2,562.98,90.08
ORD-1997,2023-09-13,Customer_28,South,Technology,Monitor,5,384.76,0.3,1346.66,235.67
ORD-1998,2023-09-01,Customer_23,North,Office Supplies,Paper,10,475.57,0.15,4042.34,687.2
ORD-1999,2023-03-04,Customer_7,North,Technology,Mouse,5,249.78,0.05,1186.45,281.78
